Segmented Element,POS
i,FW
 ,Na
成分,Na
在,P
液,Na
相,Na
中,Ng
之,DE
莫耳分率,Na
，,PERIODCATEGORY
一般,A
廢 ,Na
溶劑,Na
除,P
主,Na
成分,Na
外,Ng
，,PERIODCATEGORY
其餘,Neqa
多,D
以,P
水,Na
為主,VI
，,PERIODCATEGORY
對,P
水,Na
而言,VE
，,SHI
則,D
為,VG
 ,FW
Pw=P0 w×,FW
Xw,FW
，,PERIODCATEGORY
因此,Cbb
任何,Neqa
溫度,Na
之,DE
氣相,Na
總蒸,Na
氣壓,Na
(,PARENTHESISCATEGORY
PT,FW
),PARENTHESISCATEGORY
皆,D
為,VG
該,Nes
溶劑,Na
與,Caa
水,Na
之,DE
組成,VG
(,PARENTHESISCATEGORY
PT,FW
 ,FW
=,FW
 Pi,FW
 ,FW
 ,FW
+,FW
 ,FW
Pw,FW
),PARENTHESISCATEGORY
。,PERIODCATEGORY
 ,FW
 ,FW
 ,FW
若,FW
以,P
異,Na
丙醇,Na
之,DE
蒸餾,Na
回收,VC
為,VG
例,Na
，,COMMACATEGORY
假設,VC
原,A
廢溶劑,Na
中,Ng
含,VC
異,Na
丙醇,Na
 ,FW
90,Neu
%,Nf
，,COMMACATEGORY
 ,FW
其餘,Neqa
為,VG
水,Na
，,COMMACATEGORY
則,D
廢溶劑,Na
中,Ng
異,Na
丙醇,Na
與,Caa
水,Na
之,DE
莫耳分,Na
率,Na
比,P
約,Da
為,VG
 ,Na
1.5,Neu
：,FW
0.5,Neu
（,PARENTHESISCATEGORY
即,D
 異,Na
丙醇,Na
之,DE
 ,Na
Xi,FW
 ,Na
為,VG
 ,Na
0.75,Neu
）,PARENTHESISCATEGORY
。,PERIODCATEGORY
在,P
一,Neu
大,VH
氣壓,Na
下,Ng
異,Na
丙醇,Na
之,DE
沸點,Na
為,VG
 ,FW
82.4,Neu
℃,Nf
，,COMMACATEGORY
亦,D
即,VG
 ,FW
該,Nes
溫度,Na
時,Ng
異,VC
丙醇,Na
之,DE
飽,Na
和,Caa
蒸氣,Na
壓,VC
為,VG
 ,FW
760,Neu
mmHg,FW
，,COMMACATEGORY
但,Cbb
相對,VH
之,DE
該,Nes
溫度,Na
時,Ng
，,COMMACATEGORY
 ,FW
水,Na
之,DE
飽合,Na
蒸,Na
氣壓,Na
僅,Da
為,VG
 ,FW
385,Neu
mmHg,FW
，,COMMACATEGORY
因此,Cbb
初,D
始,D
氣相,Na
中,Ng
之,DE
成分,Na
絕大,VH
部分,Neqa
 ,Na
為,VG
異,VJ
丙醇,Na
，,COMMACATEGORY
蒸餾,Na
前段,Ncd
所,D
得,D
到,VCL
之,DE
餾出物,Na
，,SHI
可謂,VG
純度,Na
極高,VH
之,DE
異,Na
丙醇,Na
。,PERIODCATEGORY
然,Cbb
 ,VC
而,Cbb
，,COMMACATEGORY
隨著,P
氣相,Na
中,Ng
異,VJ
丙醇,Na
被,P
蒸出,VA
之,DE
比例,Na
愈,D
來,VC
愈,D
高,VH
，,COMMACATEGORY
液相,Na
中,Ng
異,VC
丙醇,Na
相對,VH
 ,FW
於,P
水,Na
之,DE
莫耳分率,Na
即,D
逐漸,D
降低,VH
，,COMMACATEGORY
所,D
蒸出,VH
之,DE
氣體,Na
中水,VH
之,DE
比,P
例,Na
（,PARENTHESISCATEGORY
Pw,FW
 ,FW
愈,D
大,VH
）,PARENTHESISCATEGORY
 ,FW
乃,D
愈,D
來,VC
愈,D
高,VH
，,COMMACATEGORY
亦,D
即,D
蒸餾,Na
回收,VC
之,DE
異,Na
丙醇,Na
純度,Na
愈,D
來,VC
愈,D
低,VH
。,PERIODCATEGORY
因此,Cbb
，,COMMACATEGORY
單階,A
段,Nf
 ,FW
之,DE
蒸餾,Na
操作,VC
所,D
回收,VC
之,DE
溶劑,Na
純度,Na
有,V_2
一定,A
之,DE
限制,Na
乃,D
屬,VG
必然,VH
，,SHI
化,VH
工廠,Nc
之,DE
操,VC
 作,Na
其實,D
是,SHI
藉由,P
多,VH
段式,Na
之,DE
分餾塔,Na
反覆,VF
調整,VC
氣,Na
－,FW
液相,Na
中,Ng
成分,Na
之,DE
組成,VG
比,P
 例,Na
，,COMMACATEGORY
以,P
獲得,VJ
單一,A
成分,Na
組成,VG
較,Dfa
高,VH
之,DE
回收,VC
液,Na
。,PERIODCATEGORY
但是,Cbb
對於,P
廢溶劑,Na
回收,VC
處理,Na
 ,FW
業者,Na
而言,VE
，,COMMACATEGORY
每,Nes
批,Nf
次,Nf
所,D
取得,VC
之,DE
廢溶劑,Na
不僅,Da
組成,VG
百,Neu
分,Nf
比,P
變化,Na
不定,VH
，,COMMACATEGORY
連成,VG
 分,Na
亦,D
為,VG
大幅,Neqa
度,Na
波動,VH
，,COMMACATEGORY
因此,Cbb
操作,VC
條件,Na
永遠,D
無法,D
固定,VHC
，,COMMACATEGORY
換言之,Dk
，,COMMACATEGORY
回收,VC
之,DE
 ,Na
 ,FW
 ,FW
 ,FW
-,DASHCATEGORY
 ,FW
61,Neu
 ,FW
-,DASHCATEGORY
 ,FW
 ,FW
成分,Na
難以,D
控制,VC
維持,VJ
一定,VH
，,COMMACATEGORY
這,Nep
是,SHI
廢溶劑,Na
不,D
可能,D
藉由,P
蒸餾法,Na
回收,VC
原化學,Na
 品,Na
之,DE
主要,VH
原因,Na
。,PERIODCATEGORY
此外,Cbb
，,COMMACATEGORY
若,D
除,P
水分,Na
外,Ng
，,COMMACATEGORY
尚,D
另,Nes
含,VC
二,Neu
種,Nf
以上,Ng
其他,Neqa
成分,Na
，,COMMACATEGORY
則,D
 共沸現象,VH
更,VC
是,SHI
在所,D
難免,VH
，,COMMACATEGORY
在,P
共,Da
沸點,Na
(,PARENTHESISCATEGORY
Azeotropic Point,FW
),PARENTHESISCATEGORY
時,Ng
所,D
獲得,VJ
之,DE
餾 ,Na
出物,Na
永遠,D
維持,VJ
一定,A
之,DE
組成,VG
比,P
例,Na
，,COMMACATEGORY
故,Cbb
回收,VC
高,VH
純度,Na
溶劑,Na
極為,Dfa
困難,VH
。,PERIODCATEGORY
 ,Na
 ,Na
 ,FW
採取,VC
蒸餾法,Na
時,Ng
，,SHI
應,D
針對,P
廢溶劑,Na
成分,Na
之,DE
組成,Nv
，,SHI
考慮,VE
最佳,VH
之,DE
經濟,Na
效 ,Na
益,Na
，,PERIODCATEGORY
操作,VC
於,P
最,Dfa
適合,VH
之,DE
蒸餾,Na
條件,Na
。,PERIODCATEGORY
一般,Cbb
而言,VE
，,PERIODCATEGORY
欲,VK
回收,VC
主,Na
成分,Na
中,Ng
之,DE
 ,FW
80,Neu
 ,FW
％,Nf
是,SHI
極易經,VH
由,P
蒸餾,Na
獲得,VH
，,COMMACATEGORY
但,Cbb
欲,Da
再,D
回收,VC
殘存,VH
之,DE
 ,Na
20,Neu
％,Nf
，,COMMACATEGORY
則,D
所,D
花費,VC
之,DE
成 ,Na
本,D
將,D
更遠,VH
高於,VJ
前,Nes
者,Na
。,PERIODCATEGORY
由,P
此,Nep
可知,VK
，,COMMACATEGORY
蒸餾,Na
回收,VC
所,D
面臨,Na
之,DE
基本,A
技術,Na
問題,Na
，,COMMACATEGORY
 ,FW
在於,VK
回收,Nv
率,Na
低,VH
則,D
殘留量,Na
高,VH
，,COMMACATEGORY
後續,A
處理,Na
成本,Na
也,D
偏,VJ
高,VH
；,COMMACATEGORY
但,Cbb
若,FW
欲,VK
提高,VC
蒸餾,Na
 ,Na
回收,Nv
率,Na
，,COMMACATEGORY
則,D
多,Neqa
次,Nf
蒸餾,Na
之,DE
成本,Na
卻,D
更,VC
將,P
巨幅,Na
增加,VHC
。,PERIODCATEGORY
 ,FW
 ,FW
 ,FW
有關,VJ
廢溶劑,Na
之,DE
蒸餾,Na
流程,Na
如,P
圖,Na
 ,FW
5.3,Neu
-,DASHCATEGORY
5,Neu
 ,FW
所,D
示,VC
。,PERIODCATEGORY
廢溶劑,Na
 ,FW
傾析,VC
 ,FW
冷,FW
卻,D
 ,FW
蒸餾,Nv
 ,FW
貯存,VC
 ,FW
 ,FW
乾燥,Na
污,Na
泥,FW
 ,FW
 ,FW
塔底污,Na
泥,FW
 ,FW
 ,FW
添加劑,Na
 ,FW
排水,Na
 ,FW
混,VH
和,Caa
乾燥,VH
 ,FW
 ,FW
回收,VC
溶劑,Na
 ,FW
 ,FW
圖,Na
 ,FW
5.3,Neu
-,DASHCATEGORY
5,Neu
 ,FW
有機,A
混合,VC
廢溶劑,Na
蒸餾,Na
回收,VC
流程,Na
 ,FW
 ,FW
 ,FW
 ,FW
 ,FW
 ,FW
a.,FW
整體,Na
回收,VC
：,FW
 ,FW
 ,FW
 ,FW
本法,Na
適合量,Na
大,VH
且,Caa
可,D
做,VC
全,Neqa
廠,Nc
的,DE
工廠,Nc
自動,VH
化,VH
回收,VC
系統,Na
規劃,Na
，,SHI
並,D
 ,FW
非,A
各,Nes
廠,Nc
都,D
適用,VH
，,SHI
要,D
考慮,VE
經濟性,Na
與,Caa
合理,Na
化,VH
。,PERIODCATEGORY
常,D
用於,VC
電子業,Na
之,DE
清洗,Na
 劑,Na
回收,VC
以及,Caa
 ,FW
PU,FW
 ,FW
合成皮,Na
之,DE
二甲,Nc
基甲,Na
醯胺,Na
(,PARENTHESISCATEGORY
DMF,FW
),PARENTHESISCATEGORY
或,Caa
膠帶,Na
上,Ncd
膠,Na
塗布,Na
 等,Na
之,DE
自動化,Na
作業,Na
系統,Na
中,Ng
。,PERIODCATEGORY
其,Nep
回收,VC
原理,Na
和,Caa
有機,A
溶劑,Na
廢氣,Na
部分,Neqa
之,DE
相,Na
 關,Na
處理,Na
方法,Na
類,VC
似,VG
（,PARENTHESISCATEGORY
如,P
圖,Na
 ,FW
5.3,Neu
-,DASHCATEGORY
3,Neu
 ,FW
及,Caa
 ,FW
5.3,Neu
-,DASHCATEGORY
4,Neu
）,PARENTHESISCATEGORY
；,Caa
若,FW
設計,Na
規劃,Na
得當,VH
，,COMMACATEGORY
可,D
節,VC
 ,FW
省,FW
鉅額,Na
費用,Na
，,COMMACATEGORY
降低,VC
製造,VC
成本,Na
，,COMMACATEGORY
提高,VC
企業,Na
競爭,Na
能力,Na
，,COMMACATEGORY
值得,VH
採行,VA
，,COMMACATEGORY
 ,FW
惟,Cbb
初期,Nd
投資額,Na
較,Dfa
大,VH
，,COMMACATEGORY
並非,D
一些,Neqa
小型廠,Nc
所,D
能,D
承受,VJ
。,PERIODCATEGORY
-,DASHCATEGORY
 ,FW
62,Neu
 ,FW
-,DASHCATEGORY
  b,FW
.,PERIODCATEGORY
簡易,Na
回收,VC
裝置,Na
 ,FW
 ,FW
 ,FW
此,Nep
法,Na
為,VG
最,Dfa
簡單,VH
的,DE
現場,Nc
回收,VC
裝置,Na
，,COMMACATEGORY
乃,D
將,P
廢溶劑,Na
收集,VC
後,Ng
，,COMMACATEGORY
在,P
現,A
 場,Nc
以,P
簡易,Na
型,Na
的,DE
溶劑,Na
回收,VC
裝置,Na
（,PARENTHESISCATEGORY
如,P
圖,Na
 ,FW
5.3,Neu
-,DASHCATEGORY
6,Neu
 ,FW
所,D
示,VC
）,PARENTHESISCATEGORY
加溫,VC
簡單,VH
蒸餾,Na
回,VCL
 收,Na
，,COMMACATEGORY
所,D
需,D
設備,VC
投資,VC
少,VH
，,COMMACATEGORY
操作,VC
簡易,Na
，,COMMACATEGORY
回收,VC
之,DE
溶劑,Na
可,D
再,D
使用,VC
，,SHI
目前,Nd
 ,FW
國內,Nc
有,V_2
不少,VH
廠家,Na
使用,VC
，,SHI
但,Cbb
回收,VC
量,Na
限於,VJ
設備,Na
容量,Na
，,SHI
無法,D
大量,Na
操作,VC
，,SHI
 ,FW
在,P
特定,A
狀況,Na
下,Ng
，,COMMACATEGORY
需,D
考慮,VE
防爆,VH
需求,Na
。,PERIODCATEGORY
資料,Na
來源,Na
：,COLONCATEGORY
國內,Nc
廢溶劑,Na
回收,VC
處理,Na
及,Caa
處置,Nv
現況,Na
，,COMMACATEGORY
工程,Na
雙月,Na
刊,VC
第,Neu
 ,FW
74,Neu
 期,Nd
第三,Neu
卷,Nf
，,COMMACATEGORY
p,FW
.,PERIODCATEGORY
32,Neu
~,FW
41,Neu
，,COMMACATEGORY
民國,Nd
 ,FW
90,Neu
 ,FW
年,Nf
 ,FW
4,Neu
 ,FW
 ,FW
月,Na
。,PERIODCATEGORY
 ,FW
 ,FW
 ,FW
圖,Na
 ,FW
5.3,Neu
-,DASHCATEGORY
6,Neu
 ,FW
廢溶劑,Na
簡單,VH
蒸餾,Nv
回收,VC
裝置,VC
 ,FW
 ,FW
 ,FW
 ,FW
 ,FW
 ,FW
C.,FW
萃取,VC
精餾法,Na
 ,FW
 ,FW
 ,FW
含水,VH
之,DE
廢溶劑,Na
常,D
會,D
形成,VG
共沸物,Na
，,SHI
而,Cbb
須,D
藉由,P
加入,VC
新鮮溶劑,Na
，,SHI
利用,VC
 其,Na
與,P
水分,Na
及,Caa
有機,A
成分,Na
間,Ng
之,DE
作用,Na
力不同,VH
，,COMMACATEGORY
而,Cbb
改變,VC
原成分,Na
間,Ng
之,DE
相對,VH
揮發,VC
 度,Na
，,COMMACATEGORY
如此,VH
即可,D
用,P
一般,A
之,DE
精餾,Na
方法,Na
予以,D
分離,VA
。,PERIODCATEGORY
而,Cbb
新鮮,VH
溶劑,Na
之,DE
沸點,Na
又,D
較,P
 ,FW
原有,VJ
之,DE
任一,VG
成分,Na
為,VG
高,VH
，,COMMACATEGORY
將,D
隨底,VH
流離,Na
開,VC
精餾塔,Na
，,COMMACATEGORY
此,Nep
即,D
萃取,VC
精餾,Na
。,PERIODCATEGORY
萃取,VC
 ,FW
 ,FW
 ,FW
 ,FW
-,DASHCATEGORY
 ,FW
63,Neu
 ,FW
-,DASHCATEGORY
 ,FW
 ,FW
精餾,Na
之,DE
主要,A
設備,Na
為,VG
萃取,VC
精餾塔,Na
，,COMMACATEGORY
而,Cbb
為,P
了,Na
在,P
絕大,VH
部分,Neqa
之,DE
塔板,Na
上,Ng
能,D
維持,VJ
 ,FW
較,Dfa
高,VH
溶劑,Na
濃度,Na
，,COMMACATEGORY
新鮮,VH
溶劑,Na
之,DE
加,VC
入口,Na
一定,D
要,D
在,P
進料口,VA
上端,Ncd
，,SHI
但,Cbb
又,D
不,D
能,D
 ,D
從,P
塔頂,Nc
引入,VA
，,SHI
因為,Cbb
其,Nep
加,VC
入口,Nc
以上,Ncd
須,D
還,D
有,V_2
若干塊,Na
塔板,Na
，,SHI
以,P
組成,VG
溶劑,Na
再,D
 ,VC
生段,Na
。,PERIODCATEGORY
新鮮,VH
溶劑,Na
與,Caa
重成分,Na
一起,D
自,P
塔底,Na
引出,VC
後,Ng
，,SHI
送入,VC
溶劑,Na
回收,VC
裝置,Na
。,PERIODCATEGORY
一般,D
此,Nep
裝置,Na
皆,D
使用,VC
蒸餾塔,Na
將,D
重成分,VH
自,P
新鮮,VH
溶劑,Na
中,Ng
蒸出,VA
，,COMMACATEGORY
再,D
重新,D
返回,VCL
 ,FW
萃取,VC
蒸餾塔,Na
使用,VC
。,PERIODCATEGORY
整,Neqa
個,Nf
流程,Na
中,Ng
新鮮,VH
溶劑,Na
係,VG
循環,Na
再生,VH
利用,VH
，,COMMACATEGORY
故,Cbb
損失,VC
不,D
 ,FW
大,VH
，,COMMACATEGORY
只,Da
需,D
添加,VC
少量,Na
補償,VC
即可,VH
。,PERIODCATEGORY
萃取,VC
精餾,Na
裝置,Na
如,P
圖,VC
 ,FW
5.3,Neu
-,DASHCATEGORY
7,Neu
 ,FW
所,D
示,VC
。,PERIODCATEGORY
         ,ORG
資料,Na
來源,Na
：,FW
廢有機溶劑,Na
回收,VC
之,DE
清潔,Na
生產,Nv
－,FW
純化,VH
方法,Na
，,SHI
清潔,Na
生產,VC
雙月刊,Na
，,SHI
第,Nes
 ,FW
25,Neu
 期,Nd
，,PERIODCATEGORY
民國,Nd
 ,FW
88,Neu
 ,FW
年,Nd
 ,FW
 ,FW
8 月,Nd
。,PERIODCATEGORY
圖,Na
 ,FW
5.3,Neu
-,DASHCATEGORY
7,Neu
 ,FW
萃取,VC
精餾,Na
裝置,Na
簡圖,Na
 ,FW
 ,FW
 ,FW
 ,FW
 ,FW
 ,FW
D.,FW
薄膜,Na
(,PARENTHESISCATEGORY
Membrane,FW
),PARENTHESISCATEGORY
分離,Na
法,Na
 ,Na
  ,Na
薄膜,Na
分離,Na
係,VG
指,VG
分子,Na
混合,VC
狀態,Na
之,DE
氣體,Na
或,Caa
液體,Na
，,COMMACATEGORY
經過,VCL
特定,A
薄膜,Na
之,DE
滲,Na
 透,Na
作用,Na
，,COMMACATEGORY
改變,VC
其,Nep
分子,Na
混合物,Na
組成,Nv
，,COMMACATEGORY
從而,Cbb
達到,VJ
使,VL
某,Nes
一,Neu
種,Nf
分子,Na
與,Caa
混合物,Na
 分離之目,VH
的,DE
。,PERIODCATEGORY
其,Nep
作用,Na
機制,Na
是,SHI
由於,Cbb
分子,Na
間,Ng
之,DE
作用,Na
力,VC
而,Cbb
引起,VC
，,SHI
即,D
所謂,VJ
之,DE
 ,Na
驅動力,Na
(,PARENTHESISCATEGORY
Driving Force,FW
),PARENTHESISCATEGORY
，,COMMACATEGORY
來,VC
自於,VJ
薄膜,Na
兩側,Na
化學勢,Na
之,DE
差,VH
，,Na
如,Cbb
壓力差,Na
、,PAUSECATEGORY
 ,Na
電位差,Na
和,Caa
濃度,Na
差等,Na
。,PERIODCATEGORY
在,P
多,Neqa
種,Nf
薄膜,Na
分離法,Na
中,Ng
，,COMMACATEGORY
較,Dfa
可能,D
用於,VC
廢溶劑,Na
回收,VC
 ,FW
之,DE
操作,Nv
方法,Na
，,COMMACATEGORY
當,P
屬,VG
滲透,VJ
蒸發,Nv
及,Caa
擴散,VH
透析,VC
兩種,Na
。,PERIODCATEGORY
以下,Ncd
即,D
其,Nep
概要,Na
說明,VH
：,COLONCATEGORY
 ,FW
 ,FW
 ,FW
補充,VC
 ,FW
 ,FW
溶劑,Na
 ,FW
 ,FW
 ,FW
新鮮,A
 ,FW
料,VC
液,Na
 ,FW
 ,FW
 ,FW
萃 ,Na
取,VC
 ,FW
精,VC
 ,FW
餾 ,Na
塔,Na
 ,FW
 ,FW
 ,FW
溶,VC
 劑,Na
 ,FW
回,VC
 ,FW
收,VC
 ,VC
塔,Na
 ,FW
 ,FW
輕,VH
組分,VC
 ,FW
重,VH
組分,VC
 ,FW
 ,FW
 ,FW
循環,Na
溶劑,Na
 ,FW
 ,FW
 ,FW
 ,FW
-,DASHCATEGORY
 ,FW
64,Neu
 ,FW
-,FW
  ,Na
a.,FW
滲透,Na
蒸發,VC
 ,FW
 ,FW
 ,FW
滲透,VC
蒸發,Nv
是,SHI
液體,Na
混合物,Na
在膜,Na
的,DE
一側,Ncd
與,Caa
膜,Na
接觸,Na
，,PERIODCATEGORY
其,Cbb
較,Dfa
容易,VH
滲,VC
 透,Na
成分,VH
溶解,Na
在,P
膜,Na
上,Ncd
並,D
擴散,VH
通過,VCL
薄膜,Na
，,PERIODCATEGORY
在,P
膜,Na
的,DE
另,Nes
一,Neu
側,Ncd
氣化,Na
，,PERIODCATEGORY
而,Cbb
達,VJ
 ,FW
到,P
分離,Na
（,PARENTHESISCATEGORY
其,Nep
原理,Na
如,P
圖,Na
 ,FW
5.3,Neu
-,DASHCATEGORY
8,Neu
 ,FW
所,D
示,VC
）,PARENTHESISCATEGORY
。,PERIODCATEGORY
基於,P
省,FW
能源,Na
及,Caa
設備,Na
簡單,VH
之,DE
特,VH
 ,FW
點,Na
，,COMMACATEGORY
滲透,VJ
蒸發,VC
程序,Na
在,P
分離,Na
共,Da
沸物,Na
、,PAUSECATEGORY
熱,VH
敏感,VH
混合物,Na
和,Caa
沸點,Na
相近,VH
溶,VC
 ,FW
液,Na
方面,Na
被,P
廣泛,VH
應用,Na
。,PERIODCATEGORY
其,Nep
分離,Na
程序,Na
主要,D
分成,VG
三,Neu
步驟,Na
，,COMMACATEGORY
包括,VK
某,Nes
一,Neu
成,Nf
 分,Na
溶解,Na
而,Cbb
進入,VCL
薄膜,Na
中,Ng
；,PERIODCATEGORY
於,P
薄膜,Na
中,Ng
傳送,VC
；,PERIODCATEGORY
在,P
薄膜,Na
之下,Ng
游,Na
界面,Ncd
揮發,VA
，,SHI
 ,FW
同時,Nd
被,P
帶離,Na
薄膜,Na
。,PERIODCATEGORY
其,Nep
優點,Na
為,VG
：,FW
 ,Na
 ,Na
 ,Na
■,FW
操作,VC
簡單,VH
，,SHI
且,Cbb
節,VJ
省,Na
能源,Na
，,SHI
又,D
不,D
占,VJ
空間,Na
。,PERIODCATEGORY
 ,FW
 ,Na
 ,Na
■,FW
易於,VJ
分離,Na
共,Da
沸物,Na
，,COMMACATEGORY
可,D
應用,VC
於,P
多,Neqa
成分,Na
含水,VH
混合物,Na
之,DE
分離,Na
。,PERIODCATEGORY
 ,FW
 ,FW
 ,Na
■,FW
可,D
處理,VA
多重,A
廢溶劑,Na
，,COMMACATEGORY
且,Cbb
不致,D
造成,VG
二,Neu
次,Nf
污染,Nv
問題,Na
。,PERIODCATEGORY
目前,Nd
國外,Nc
經,P
 ,FW
由,P
滲透,VC
蒸發,Nv
技術,Na
分離,VA
或,Caa
純化,VHC
之,DE
產物,Na
參表,Na
 ,FW
5.3,Neu
-,DASHCATEGORY
3,Neu
。,PERIODCATEGORY
         ,PER
資料,Na
來源,Na
：,COLONCATEGORY
田民波,PER
，,COMMACATEGORY
劉德全,PER
，,COMMACATEGORY
薄膜,Na
科學,Na
與,Caa
技術,Na
手冊,Na
，,COMMACATEGORY
機械,Na
工業,Na
，,COMMACATEGORY
1991,Neu
 ,FW
年,Nf
。,PERIODCATEGORY
圖,Na
 ,FW
5.3,Neu
-,DASHCATEGORY
8,Neu
 ,FW
滲透,VC
蒸發,Nv
分離,Na
原理,Na
 ,FW
 膜,Na
 ,FW
 ,FW
下游,Na
 ,FW
 ,FW
擴散,VC
 ,FW
 ,FW
 ,FW
冷,FW
凝,VC
 ,FW
 ,FW
 ,FW
溶解,VC
 ,FW
 ,FW
 ,FW
蒸發,VC
 ,FW
 ,FW
 ,FW
蒸氣,Na
 ,FW
 ,FW
上游,Nc
 ,FW
 ,FW
進,VC
料,VC
 ,FW
 ,FW
 ,FW
 ,FW
-,DASHCATEGORY
 ,FW
65,Neu
 ,FW
-,FW
  表,Na
 ,FW
5.3,Neu
-,DASHCATEGORY
3,Neu
 ,FW
可,D
由,P
滲透,VC
蒸發,Nv
技術,Na
分離,VA
或,Caa
純化,VH
之,DE
產物,Na
 ,FW
 ,FW
種,Nf
類,Na
  ,Na
化學式,Na
 種,Na
類,Na
  ,Na
化學式,Na
   ,Na
醇類,Na
(,PARENTHESISCATEGORY
Alcohols,FW
),PARENTHESISCATEGORY
  ,Na
－,FW
  ,Na
酯類,Na
(,PARENTHESISCATEGORY
Esters,FW
),PARENTHESISCATEGORY
  ,Na
－,FW
 ,FW
  甲醇,Nb
(,PARENTHESISCATEGORY
Methanol,FW
),PARENTHESISCATEGORY
  ,Na
CH4O,FW
  ,Na
醋酸甲酯,Na
  ,Na
(,PARENTHESISCATEGORY
Methyl,FW
 acetate(MeAc,FW
),PARENTHESISCATEGORY
),PARENTHESISCATEGORY
 ,FW
 ,FW
C,FW
3,Neu
6,Neu
O2,FW
 ,FW
 ,FW
 ,FW
乙醇,Na
(,PARENTHESISCATEGORY
Ethanol,FW
),PARENTHESISCATEGORY
  C2H6O,FW
 ,FW
 ,FW
醋酸,Na
乙酯,Na
(,PARENTHESISCATEGORY
Ethyl acetate(EtAc,FW
),PARENTHESISCATEGORY
),PARENTHESISCATEGORY
  C4H8O2   丙醇  ,ORG
(,PARENTHESISCATEGORY
Propanol,FW
(,PARENTHESISCATEGORY
both Isomers,FW
),PARENTHESISCATEGORY
),PARENTHESISCATEGORY
  C3H8O  醋酸丁酯,ORG
(,PARENTHESISCATEGORY
Butyl acetate(BuAc,FW
),PARENTHESISCATEGORY
),PARENTHESISCATEGORY
  C6H12O2   丁醇  ,ORG
(,PARENTHESISCATEGORY
Butanol(all Isomers,FW
),PARENTHESISCATEGORY
),PARENTHESISCATEGORY
 ,FW
 ,FW
C4H10O,FW
 ,FW
醚類,Na
(,PARENTHESISCATEGORY
Ethers,FW
),PARENTHESISCATEGORY
  ,Na
－,FW
   戊醇,Nb
  ,Na
(,PARENTHESISCATEGORY
Pentanol,FW
all Isomers,FW
),PARENTHESISCATEGORY
),PARENTHESISCATEGORY
  C5H12O 3 丁基甲醚  ,ORG
(,PARENTHESISCATEGORY
Methyl tert-butyl  ether(MTBE,FW
),PARENTHESISCATEGORY
),PARENTHESISCATEGORY
  C5H12O   ,ORG
環己醇,Nb
(,PARENTHESISCATEGORY
Cyclohexanol,FW
),PARENTHESISCATEGORY
  C6H12O,ORG
 ,FW
3,Neu
 丁基乙醚,PER
  ,Na
(,PARENTHESISCATEGORY
Ethyl tert-butyl ether,FW
(,PARENTHESISCATEGORY
MTBE,FW
),PARENTHESISCATEGORY
),PARENTHESISCATEGORY
  C6H14O   ,ORG
苯甲醇,Na
(,PARENTHESISCATEGORY
Benzyl alcohol)  C7H8O,FW
  異丙醚  ,PER
(,PARENTHESISCATEGORY
Di-isopropyl ether,FW
DIPE,FW
),PARENTHESISCATEGORY
),PARENTHESISCATEGORY
  C6H14O,ORG
 ,FW
 ,FW
 酮,Na
類,VC
(,PARENTHESISCATEGORY
Ketones,FW
),PARENTHESISCATEGORY
 ,FW
 ,FW
－,FW
 ,FW
 四,Nb
氫呋,Na
喃 ,Na
 ,FW
(,PARENTHESISCATEGORY
Tetrahydro furan(THF,FW
),PARENTHESISCATEGORY
),PARENTHESISCATEGORY
  C4H8O   丙酮,ORG
(,PARENTHESISCATEGORY
Acetone,FW
),PARENTHESISCATEGORY
  C3H6O,FW
 ,FW
 ,FW
二氧陸圜,Nb
(,PARENTHESISCATEGORY
Dioxane,FW
),PARENTHESISCATEGORY
  C4H8O2   甲基乙基酮 ,ORG
(,PARENTHESISCATEGORY
Butanone,FW
(,PARENTHESISCATEGORY
MEK,ORG
),PARENTHESISCATEGORY
),PARENTHESISCATEGORY
  C4H8O       甲基異丁,ORG
基酮,Na
  ,Na
(,PARENTHESISCATEGORY
Methyl isobutyl  ketone(MIBK,FW
),PARENTHESISCATEGORY
),PARENTHESISCATEGORY
  C6H12O,ORG
 ,FW
有,V_2
酸類,Na
(,PARENTHESISCATEGORY
Organic Acids,FW
),PARENTHESISCATEGORY
 ,FW
 ,FW
－,FW
 ,FW
  芳香,PER
族,Na
類,VC
(,PARENTHESISCATEGORY
Aromatics,FW
),PARENTHESISCATEGORY
 ,FW
 ,FW
－,FW
  醋,Nb
酸,Na
(,PARENTHESISCATEGORY
Acetic acid,FW
),PARENTHESISCATEGORY
  C2H4O2,FW
 ,FW
 ,FW
 ,FW
苯,Na
(,PARENTHESISCATEGORY
Benzene,FW
),PARENTHESISCATEGORY
 ,FW
 C6H6,FW
 ,FW
 ,FW
腈類,Na
(,PARENTHESISCATEGORY
Nitriles,FW
),PARENTHESISCATEGORY
  ,Na
－,FW
   甲苯,Na
(,PARENTHESISCATEGORY
Toluene,FW
),PARENTHESISCATEGORY
  C7H8,ORG
  ,Na
乙腈,Na
(,PARENTHESISCATEGORY
氰化,Na
甲烷,Na
),PARENTHESISCATEGORY
(,PARENTHESISCATEGORY
Acetonitrile,FW
),PARENTHESISCATEGORY
  C2H3N,FW
 ,FW
  酚,Na
(,PARENTHESISCATEGORY
Phenol,FW
),PARENTHESISCATEGORY
 ,FW
 C5H6O,FW
 ,FW
  ,Na
    ,Na
胺類,Na
(,PARENTHESISCATEGORY
Amines,FW
),PARENTHESISCATEGORY
