Segmented Element,POS,Dependecies
低,ADJ,amod
成本,NOUN,compound:nn
優勢,NOUN,dobj
，,PUNCT,punct
打破,VERB,conj
以前,NOUN,nmod:tmod
完全,ADV,advmod
仰賴,VERB,dep
國外,NOUN,compound:nn
進口,NOUN,dobj
的,PART,mark
"
",SPACE,acl
現象,NOUN,dobj
。,PUNCT,punct
高科技,NOUN,compound:nn
產業,NOUN,nmod:assmod
之,PART,case
迅速,ADJ,amod
發展,NOUN,dep
，,PUNCT,punct
產生,VERB,acl
之,PART,mark
環境,NOUN,compound:nn
污染,NOUN,compound:nn
特性,NOUN,nsubj
與傳,ADP,case
統業,NOUN,nmod:prep
不同,VERB,ROOT
，,PUNCT,punct
雖然,SCONJ,advmod
矽晶,NOUN,compound:nn
圓製,NOUN,compound:nn
"
",SPACE,dep
造業者,NOUN,dep
對於,ADP,case
環境,NOUN,compound:nn
保護,NOUN,nmod
之,PART,case
投資,NOUN,nsubj
相當,ADV,advmod
高,VERB,dep
，,PUNCT,punct
但,ADV,advmod
無,ADV,advmod
可,ADV,advmod
諱言,VERB,nsubj
的,PART,mark
仍,ADV,advmod
有,VERB,conj
許多,NUM,dep
未,ADV,advmod
臻,VERB,acl
完善,VERB,dobj
之處,NOUN,dobj
。,PUNCT,punct
例如,ADV,ROOT
"
",SPACE,ROOT
所,PART,aux:prtmod
產生,VERB,acl
之,PART,mark
各,PART,dep
種廢,NOUN,dep
棄物,NOUN,nsubj
，,PUNCT,punct
雖,SCONJ,advmod
仍,ADV,advmod
可,VERB,aux:modal
採用,VERB,dep
傳統,ADJ,amod
之,PART,case
掩埋,NOUN,conj
、,PUNCT,punct
焚化,VERB,conj
或,CCONJ,cc
固化,NOUN,compound:nn
等,PART,etc
方式,NOUN,dobj
處置,VERB,conj
，,PUNCT,punct
但,ADV,advmod
對於,ADP,case
"
",SPACE,case
其中,NOUN,nsubj
仍,ADV,advmod
有,VERB,dep
資源化,NOUN,compound:nn
潛力,NOUN,dobj
之,PART,mark
廢,NOUN,compound:nn
棄物,NOUN,dobj
，,PUNCT,punct
不予,VERB,conj
回收,NOUN,dobj
即予,VERB,conj
處置,NOUN,dobj
，,PUNCT,punct
殊為,ADV,advmod
可惜,VERB,conj
，,PUNCT,punct
因此,ADV,advmod
本,DET,case
年度,PUNCT,punct
在,ADP,case
經,NOUN,compound:nn
"
",SPACE,punct
濟部,NOUN,compound:nn
工業局,NOUN,compound:nn
「,PUNCT,punct
工業廢,NOUN,compound:nn
棄物,NOUN,compound:nn
清除,NOUN,compound:nn
處理,NOUN,conj
與,CCONJ,cc
資源化,NOUN,compound:nn
輔導,NOUN,compound:nn
計畫,NOUN,nmod:assmod
」,PUNCT,punct
之,PART,case
政策,NOUN,compound:nn
指導,NOUN,nmod:prep
下,PART,case
，,PUNCT,punct
針對,ADP,case
矽晶,NOUN,compound:nn
"
",SPACE,nmod:assmod
圓,NOUN,compound:nn
製造,NOUN,nmod:prep
業進,NOUN,conj
行廢,NOUN,compound:nn
棄物,NOUN,compound:nn
資源化,NOUN,compound:nn
技術,NOUN,compound:nn
手冊,NOUN,nmod:assmod
之,PART,case
編,NOUN,compound:nn
寫,NOUN,compound:nn
工作,NOUN,dobj
，,PUNCT,punct
希望,VERB,conj
能,VERB,aux:modal
提昇,VERB,ccomp
業界,NOUN,dep
對廢,NOUN,compound:nn
棄物,NOUN,compound:nn
資源,NOUN,dep
"
",SPACE,dep
化專,NOUN,compound:nn
業,NOUN,compound:nn
技術,NOUN,nmod
之,PART,case
認知,NOUN,dobj
，,PUNCT,punct
進而,ADV,advmod
增進,VERB,conj
產業,NOUN,compound:nn
整體,NOUN,nmod:assmod
之,PART,case
環境,NOUN,compound:nn
績效,NOUN,dobj
，,PUNCT,punct
達到,VERB,conj
經濟,NOUN,compound:nn
與環,NOUN,nsubj
保相輔,VERB,nsubj
相成,VERB,ccomp
之,PART,mark
"
",SPACE,ROOT
目的,NOUN,dobj
，,PUNCT,ROOT
讓,VERB,ROOT
台灣,PROPN,dobj
未,ADV,advmod
來,PUNCT,nsubj
能,VERB,aux:modal
發展,VERB,ccomp
成為,VERB,advmod:rcomp
真正,VERB,amod
的,PART,mark
「,PUNCT,punct
綠色,ADJ,amod
矽島,NOUN,dobj
」,PUNCT,punct
。,PUNCT,ROOT
"

",SPACE,punct
經濟部,NOUN,compound:nn
工業局,NOUN,nsubj
基於,ADP,case
維護,VERB,nmod:prep
產業,NOUN,compound:nn
及,CCONJ,cc
環境,NOUN,compound:nn
保護,NOUN,nmod:assmod
之,PART,case
平衡,ADJ,amod
發展,NOUN,dobj
，,PUNCT,punct
針對,ADP,case
矽晶,NOUN,compound:nn
圓製,NOUN,compound:nn
造業,NOUN,nmod:prep
進行,VERB,ROOT
"
",SPACE,punct
廢棄物,NOUN,compound:nn
資源化,NOUN,compound:nn
技術,NOUN,compound:nn
手冊,NOUN,compound:nn
編撰,NOUN,compound:nn
工作,NOUN,dobj
，,PUNCT,punct
希望,VERB,conj
能,VERB,aux:modal
提升,VERB,ccomp
矽晶,NOUN,compound:nn
圓製,NOUN,compound:nn
造業者,NOUN,dobj
對清,ADP,compound:nn
潔生,NOUN,dep
產與,NOUN,dep
廢棄,NOUN,compound:nn
"
",SPACE,dep
物,NOUN,compound:nn
資源化,NOUN,compound:nn
專業,NOUN,compound:nn
技術,NOUN,nmod
之,PART,case
認知,NOUN,dobj
，,PUNCT,punct
並,CCONJ,cc
提高,VERB,conj
廢棄物,NOUN,compound:nn
回收,NOUN,compound:nn
再,ADV,advmod
利用,NOUN,compound:nn
意願,NOUN,dobj
，,PUNCT,punct
進,ADV,advmod
而,ADV,advmod
增進,VERB,conj
產業,NOUN,compound:nn
整體,NOUN,nmod:assmod
之,PART,case
"


 
",SPACE,dep
-,PUNCT,dep
2,NUM,amod:ordmod
-,PUNCT,punct
"

",SPACE,dep
環境,NOUN,compound:nn
績效,NOUN,dobj
。,PUNCT,punct
1.2,NUM,dep
技術,NOUN,compound:nn
手冊,NOUN,compound:nn
內容,NOUN,nsubj
說明,NOUN,ROOT
"

",SPACE,punct
本手,NOUN,nsubj
冊將,NOUN,advmod
針對,ADP,case
國內,NOUN,compound:nn
外矽,NOUN,compound:nn
晶圓,NOUN,compound:nn
製造,NOUN,compound:nn
業製,NOUN,compound:nn
程廢,NOUN,compound:nn
棄物,NOUN,compound:nn
資源化,NOUN,compound:nn
技術,NOUN,conj
及,CCONJ,cc
案例,NOUN,nmod:prep
進行,VERB,ROOT
彙集,VERB,dobj
，,PUNCT,punct
"
",SPACE,punct
並進,ADV,advmod
一,ADV,advmod
步,ADV,advmod
推廣,VERB,conj
資源化,NOUN,compound:nn
技術,NOUN,dobj
，,PUNCT,punct
邁向,VERB,conj
永續,ADJ,advmod
發展,VERB,acl
路程,NOUN,dobj
。,PUNCT,punct
內容,NOUN,nsubj
共,ADV,advmod
分,VERB,ROOT
七,NUM,nmod:range
章,NUM,mark:clf
，,PUNCT,punct
概要,NOUN,amod
說明,NOUN,nsubj
如下,VERB,conj
：,PUNCT,punct
"

",SPACE,punct
第一,NUM,dep
章,NUM,mark:clf
：,PUNCT,punct
說明,VERB,conj
本手,NOUN,compound:nn
冊編,NOUN,compound:nn
撰緣,NOUN,compound:nn
由,NOUN,conj
，,PUNCT,punct
以及,CCONJ,cc
手冊,NOUN,advmod:loc
中,PART,case
涉及,VERB,acl
矽晶,NOUN,compound:nn
圓製,NOUN,compound:nn
造業,NOUN,compound:nn
範圍,NOUN,conj
及,CCONJ,cc
各,DET,det
章,NOUN,compound:nn
節,NOUN,dobj
"
",SPACE,punct
內容,NOUN,dobj
。,PUNCT,ROOT
"

",SPACE,ROOT
第二,NUM,dep
章,NUM,mark:clf
：,PUNCT,punct
介紹,VERB,ROOT
矽晶,NOUN,compound:nn
圓製,NOUN,compound:nn
造業,NOUN,compound:nn
範圍,NOUN,conj
及其,CCONJ,cc
分類,NOUN,dep
，,PUNCT,punct
以及,CCONJ,cc
該產,NOUN,det
業,NOUN,compound:nn
發展,NOUN,compound:nn
現況,NOUN,dobj
，,PUNCT,punct
並針,ADP,punct
對,ADP,case
其,PRON,compound:nn
"
",SPACE,nmod:prep
製程,NOUN,nmod:prep
進行,NOUN,nmod:prep
詳述,VERB,conj
。,PUNCT,punct
第三,NUM,dep
章,NUM,mark:clf
：,PUNCT,punct
針對,ADP,case
矽晶,NOUN,compound:nn
圓製,NOUN,compound:nn
造業,NOUN,compound:nn
製程,NOUN,nmod:assmod
之,PART,case
廢,NOUN,compound:nn
棄物,NOUN,compound:nn
來源,NOUN,conj
、,PUNCT,punct
特性,NOUN,conj
、,PUNCT,punct
產生量,NOUN,dep
，,PUNCT,punct
以及,CCONJ,cc
廢棄物,NOUN,compound:nn
"
",SPACE,punct
之,PART,case
清理,NOUN,compound:nn
現況,NOUN,nmod:prep
進行,VERB,ROOT
介紹,NOUN,dobj
。,PUNCT,punct
"

",SPACE,punct
第四,NUM,dep
章,NUM,mark:clf
：,PUNCT,punct
以,ADP,case
廠內,NOUN,compound:nn
管理,NOUN,conj
及,CCONJ,cc
環境化,NOUN,compound:nn
設計,NOUN,compound:nn
觀點,NOUN,nmod:prep
，,PUNCT,punct
敘述,VERB,conj
該產,NOUN,compound:nn
業於,ADP,case
產品,NOUN,compound:nn
設計,NOUN,conj
及,CCONJ,cc
生產,NOUN,compound:nn
活動,NOUN,compound:nn
"
",SPACE,punct
過程,NOUN,nmod
之,PART,case
污染,NOUN,compound:nn
預防,NOUN,compound:nn
策略,NOUN,dobj
。,PUNCT,ROOT
"

",SPACE,punct
第五,NUM,nummod
章,NUM,mark:clf
：,PUNCT,case
針對,ADP,case
適用,VERB,acl
於該,DET,det
產業,NOUN,nmod:prep
之,PART,mark
國,NOUN,compound:nn
內外,NOUN,dep
較成,ADV,advmod
熟且,VERB,dep
較具,VERB,acl
效益,NOUN,dobj
之,PART,mark
資源化,NOUN,compound:nn
技術,NOUN,nmod:prep
進行,VERB,conj
探,VERB,conj
"
",SPACE,punct
討,VERB,conj
說明,NOUN,dobj
。,PUNCT,punct
"

",SPACE,punct
第六,NUM,dep
章,NUM,mark:clf
：,PUNCT,punct
彙集,VERB,ROOT
實際,ADV,advmod
執行,VERB,acl
之,PART,mark
各,DET,det
項廢,NOUN,compound:nn
棄物,NOUN,compound:nn
資源化,NOUN,compound:nn
案例,NOUN,dobj
，,PUNCT,punct
提供,VERB,conj
各,DET,det
資源化,NOUN,compound:nn
技術,NOUN,compound:nn
運,NOUN,compound:nn
作情,NOUN,dobj
"
",SPACE,punct
形,NOUN,dobj
，,PUNCT,punct
以,PART,aux:prtmod
達,VERB,conj
推廣,VERB,acl
執行,VERB,acl
資源化,NOUN,compound:nn
工作,NOUN,dobj
之,PART,mark
概念,NOUN,dobj
。,PUNCT,punct
第七,NUM,dep
章,NUM,mark:clf
：,PUNCT,punct
提供,VERB,ROOT
資源化,NOUN,compound:nn
技術,NOUN,compound:nn
評估,NOUN,compound:nn
流程,NOUN,conj
、,PUNCT,punct
購置,VERB,acl
資源化,ADJ,amod
設備,NOUN,dobj
之,PART,mark
選用,NOUN,compound:nn
程序,NOUN,conj
及,CCONJ,cc
成本,NOUN,compound:nn
分析,NOUN,dobj
"
",SPACE,punct
之,PART,case
要,NOUN,dobj
項,NOUN,dobj
，,PUNCT,punct
供業者,NOUN,dobj
選用,VERB,dep
資源化,NOUN,amod
技術,NOUN,conj
與設備,NOUN,nmod:assmod
之,PART,dep
參考,NOUN,dobj
。,PUNCT,ROOT
"


 
",SPACE,punct
-,PUNCT,punct
3,NUM,dep
-,PUNCT,punct
"

",SPACE,punct
第二,NUM,nummod
章,NUM,mark:clf
產業,NOUN,compound:nn
概況,NOUN,nmod:assmod
"

",SPACE,punct
積體,NOUN,compound:nn
電路,NOUN,compound:nn
製,NOUN,compound:nn
造業,NOUN,nsubj
是,VERB,cop
我,NOUN,compound:nn
國積,NOUN,compound:nn
體,NOUN,compound:nn
電路,NOUN,compound:nn
產業,NOUN,nmod:assmod
的,PART,case
火車頭,NOUN,nmod:prep
，,PUNCT,punct
依據,ADP,case
行政院,NOUN,compound:nn
主計,NOUN,compound:nn
處,NOUN,nsubj
九十五,NOUN,nmod:tmod
年,PUNCT,nmod:prep
"
",SPACE,nsubj
五月,NOUN,nmod:tmod
公布,VERB,acl
的,PART,mark
「,PUNCT,punct
中華,PROPN,compound:nn
民國,NOUN,nmod:assmod
行業,NOUN,compound:nn
標準,NOUN,compound:nn
分類,NOUN,dep
」,PUNCT,punct
，,PUNCT,punct
其,PRON,compound:nn
產業,NOUN,compound:nn
範疇,NOUN,nsubj
包括,VERB,ROOT
從事,VERB,ccomp
晶圓,NOUN,conj
、,PUNCT,punct
光罩,NOUN,conj
、,PUNCT,punct
記憶,NOUN,dobj
"
",SPACE,punct
體,NOUN,conj
以及,CCONJ,cc
其他,DET,det
積體,NOUN,compound:nn
電路,NOUN,dobj
。,PUNCT,ROOT
另外,ADV,advmod
，,PUNCT,punct
相關,ADJ,amod
上下,NOUN,compound:nn
游產,NOUN,compound:nn
業還,NOUN,nsubj
包括,VERB,ROOT
：,PUNCT,punct
二,NOUN,conj
極,NOUN,conj
體,NOUN,conj
、,PUNCT,punct
電晶體,NOUN,conj
、,PUNCT,punct
閘流體,NOUN,conj
、,PUNCT,punct
"
",SPACE,punct
積體,NOUN,compound:nn
電路,NOUN,compound:nn
引腳,NOUN,compound:nn
架,NOUN,conj
、,PUNCT,punct
二,NOUN,conj
極,NOUN,conj
體與,NOUN,cc
電晶,NOUN,compound:nn
體專,NOUN,compound:nn
用,ADJ,amod
導線,NOUN,compound:nn
架製,NOUN,compound:nn
造業,NOUN,conj
及,CCONJ,cc
半導體,NOUN,compound:nn
封裝,NOUN,conj
與測,NOUN,cc
試業,NOUN,dobj
。,PUNCT,punct
本,DET,dep
"
",SPACE,ROOT
章,NOUN,nsubj
主要,ADV,advmod
探討,VERB,ROOT
矽晶,NOUN,compound:nn
圓製,NOUN,compound:nn
造業,NOUN,nmod:assmod
的,PART,case
產業,NOUN,compound:nn
發展,NOUN,compound:nn
概況,NOUN,dobj
。,PUNCT,punct
"

",SPACE,punct
「,PUNCT,punct
矽,NOUN,compound:nn
晶圓,NOUN,nsubj
」,PUNCT,punct
（,PUNCT,punct
Silicon,PUNCT,parataxis:prnmod
Wafer,PUNCT,punct
）,PUNCT,punct
就是,ADV,dep
積體電,NOUN,compound:nn
路製,NOUN,compound:nn
造業,NOUN,nsubj
使用,VERB,acl
之,PART,mark
矽,NOUN,compound:nn
晶片,NOUN,ROOT
，,PUNCT,punct
因為,ADP,case
其,PRON,compound:nn
形狀,NOUN,dep
"
",SPACE,nsubj
為圓形,NOUN,conj
，,PUNCT,punct
故稱,VERB,ROOT
為矽,NOUN,dep
晶圓,NOUN,dobj
。,PUNCT,ROOT
矽晶,NOUN,nsubj
圓經,ADP,case
加工,NOUN,nmod:prep
製,VERB,ROOT
作成,VERB,advmod:rcomp
各,DET,dep
種,NUM,mark:clf
電路,NOUN,compound:nn
元件,NOUN,compound:nn
結構,NOUN,dobj
，,PUNCT,punct
而,PART,aux:prtmod
成為,VERB,conj
有,VERB,dep
特定,ADJ,amod
"
",SPACE,dobj
電性,NOUN,compound:nn
功能,NOUN,dobj
之,PART,mark
積,NOUN,compound:nn
體電路,NOUN,amod
（,PUNCT,punct
Integrated,PUNCT,parataxis:prnmod
Circuit,PUNCT,dep
",",PUNCT,punct
IC,PUNCT,parataxis:prnmod
）,PUNCT,punct
產品,NOUN,dobj
，,PUNCT,punct
如,ADV,advmod
：,PUNCT,punct
矽晶,NOUN,compound:nn
圓片,NOUN,nsubj
經過,ADP,case
沈澱,NOUN,conj
、,PUNCT,punct
蝕,NOUN,conj
"
",SPACE,punct
刻,NOUN,conj
、,PUNCT,punct
加溫,NOUN,conj
、,PUNCT,punct
光阻,NOUN,compound:nn
處理,NOUN,conj
、,PUNCT,punct
塗佈,NOUN,conj
、,PUNCT,punct
顯影,NOUN,compound:nn
等,PART,etc
數百,NUM,nummod
道,NUM,mark:clf
加工,NOUN,compound:nn
程序,NOUN,nmod:prep
，,PUNCT,punct
製成,VERB,conj
數十,NUM,dep
到,CCONJ,cc
數百,NUM,dep
顆,NUM,mark:clf
的,PART,case
積體,NOUN,compound:nn
"
",SPACE,compound:nn
電路,NOUN,dobj
（,PUNCT,punct
IC,PUNCT,parataxis:prnmod
）,PUNCT,punct
，,PUNCT,punct
經半,NOUN,compound:nn
導體,NOUN,compound:nn
封裝,NOUN,conj
與測,CCONJ,compound:nn
試工,NOUN,compound:nn
廠,NOUN,nmod:prep
完成,VERB,advcl:loc
測試,NOUN,conj
、,PUNCT,punct
切割,NOUN,conj
及,CCONJ,cc
封裝,NOUN,dobj
後,PART,case
，,PUNCT,punct
產生,VERB,conj
半導,NOUN,compound:nn
體成,NOUN,dobj
"
",SPACE,punct
品,NOUN,dobj
，,PUNCT,punct
再,ADV,advmod
交由,VERB,conj
電腦,NOUN,conj
、,PUNCT,punct
主機板,NOUN,conj
以及,CCONJ,cc
行動,ADJ,amod
電話,NOUN,compound:nn
等,PART,etc
各,DET,dep
種,NUM,dep
不同,ADJ,amod
產業,NOUN,nmod:assmod
之,PART,case
製,NOUN,compound:nn
造業者,NOUN,dobj
，,PUNCT,punct
生產,VERB,conj
各,DET,dep
種消,ADJ,dobj
"
",SPACE,dep
費型,ADJ,amod
電子,NOUN,compound:nn
產品,NOUN,dobj
，,PUNCT,punct
矽晶,NOUN,compound:nn
圓製,NOUN,compound:nn
造業,NOUN,nsubj
可說,VERB,aux:modal
是,VERB,cop
影響,VERB,acl
我,NOUN,compound:nn
國積,NOUN,compound:nn
體電,NOUN,compound:nn
路產,NOUN,dobj
業,NOUN,dobj
最,ADV,advmod
重要,VERB,amod
的,PART,mark
一,NUM,nummod
個,NUM,mark:clf
環節,NOUN,ROOT
。,PUNCT,ROOT
"

",SPACE,ROOT
2,NUM,dep
.,ADJ,compound:nn
1,NUM,amod:ordmod
產業,NOUN,compound:nn
發展,NOUN,compound:nn
沿革,NOUN,nsubj
"

",SPACE,punct
「,PUNCT,punct
矽,NOUN,compound:nn
晶圓,NOUN,nmod:assmod
」,PUNCT,punct
之,PART,case
原始,ADJ,amod
材料,NOUN,nsubj
是,VERB,cop
「,PUNCT,punct
矽,NOUN,ROOT
」,PUNCT,punct
，,PUNCT,punct
是,VERB,cop
地,NOUN,compound:nn
殼表,NOUN,compound:nn
面取,NOUN,compound:nn
之,VERB,dep
不盡,VERB,acl
、,PUNCT,punct
用,VERB,conj
之,PRON,dobj
不竭,VERB,conj
的,PART,mark
二氧化,NOUN,compound:nn
"
",SPACE,dep
矽礦石,NOUN,conj
，,PUNCT,punct
經由,ADP,case
電弧爐,NOUN,compound:nn
提煉,NOUN,conj
、,PUNCT,punct
鹽酸,NOUN,compound:nn
氯化,NOUN,conj
及,CCONJ,cc
蒸餾,NOUN,compound:nn
處理,NOUN,nmod:prep
後,PART,case
，,PUNCT,punct
可以,VERB,aux:modal
製成,VERB,conj
高純度,ADJ,nmod:assmod
的,PART,case
多,ADJ,amod
晶矽,NOUN,dobj
，,PUNCT,punct
"
",SPACE,punct
其,PRON,compound:nn
純度,NOUN,compound:nn
要求,NOUN,nsubj
達,VERB,conj
99,NUM,dep
.,NUM,dep
999999999％,NUM,nmod:range
。,PUNCT,punct
晶圓,NOUN,compound:nn
製,NOUN,nsubj
造廠,NOUN,nsubj
就是,NUM,dep
將,X,aux:ba
此,DET,det
多,NUM,amod
晶矽,NOUN,dep
加熱,VERB,compound:vc
融解,VERB,ROOT
，,PUNCT,punct
並於,ADP,conj
熔融,NOUN,nmod:prep
"
",SPACE,punct
液,NOUN,nmod:prep
摻入,VERB,conj
一,NUM,dep
小粒,ADJ,amod
的,PART,case
矽晶,NOUN,compound:nn
體晶種,NOUN,dobj
，,PUNCT,punct
將,X,aux:ba
其,PRON,dep
緩慢,VERB,advmod:dvp
地,PART,mark
拉出,VERB,conj
成形,VERB,compound:vc
，,PUNCT,punct
讓多,VERB,conj
晶矽,NOUN,dobj
被,X,auxpass
拉成,VERB,ccomp
不同,ADJ,amod
直徑,NOUN,compound:nn
大,NOUN,dep
"
",SPACE,punct
小,NOUN,conj
的,PART,case
單晶矽,NOUN,compound:nn
晶棒,NOUN,ROOT
，,PUNCT,ROOT
因,ADP,case
矽晶,NOUN,compound:nn
棒,NOUN,nsubj
是,VERB,cop
由,ADP,case
一,NUM,nummod
顆,NUM,mark:clf
小,ADJ,amod
晶粒,NOUN,nmod:prep
在,ADP,case
熔融態,NOUN,nmod:assmod
的,PART,case
矽原,NOUN,nmod:prep
料,PUNCT,nmod:prep
中,PART,case
逐漸,ADV,advmod
生成,VERB,ROOT
，,PUNCT,punct
此,DET,det
過,NOUN,nsubj
"
",SPACE,punct
程稱,NOUN,nsubj
為,VERB,ROOT
「,PUNCT,punct
長晶,NOUN,dobj
」,PUNCT,punct
。,PUNCT,ROOT
矽晶,NOUN,compound:nn
棒,NOUN,nsubj
再,ADV,advmod
經過,ADP,case
切割,VERB,conj
、,PUNCT,punct
研磨,NOUN,conj
、,PUNCT,punct
拋光,VERB,conj
、,PUNCT,punct
切片,NOUN,compound:nn
等,PART,etc
加工,NOUN,compound:nn
製程,NOUN,nmod:prep
，,PUNCT,punct
即可,ADV,aux:modal
成為,VERB,ROOT
"
",SPACE,punct
積體,NOUN,compound:nn
電路,NOUN,compound:nn
產業,NOUN,nmod:assmod
之,PART,case
重要,ADJ,amod
原料,NOUN,dep
－,PUNCT,punct
「,PUNCT,punct
矽,NOUN,compound:nn
晶圓,NOUN,dobj
」,PUNCT,punct
。,PUNCT,punct
民國,PROPN,dep
85,NUM,dep
年,PUNCT,punct
以前,PART,case
，,PUNCT,punct
我,NOUN,compound:nn
國積,NOUN,compound:nn
體電,NOUN,compound:nn
路製,NOUN,compound:nn
造業,NOUN,nmod:assmod
的,PART,case
矽晶,NOUN,compound:nn
圓材,NOUN,dep
料供,NOUN,compound:nn
應源,NOUN,nsubj
，,PUNCT,punct
百分之百,NUM,nsubj
完全,ADV,advmod
"
",SPACE,nsubj
由,ADP,case
國外,NOUN,nmod:prep
進口,VERB,ROOT
，,PUNCT,punct
每,DET,det
年,PUNCT,acl
進口,NOUN,compound:nn
金額,NOUN,nsubj
約達,ADV,conj
新,NOUN,dobj
台幣,NOUN,dep
60,NUM,dep
億元,NUM,mark:clf
左右,PART,case
，,PUNCT,punct
以,ADP,case
日本,PROPN,nmod:prep
為,VERB,cop
最,ADV,advmod
主要,ADJ,amod
進口,NOUN,dobj
國,NOUN,conj
。,PUNCT,punct
早期,NOUN,dep
雖,SCONJ,advmod
有,VERB,dep
中,PROPN,nmod:assmod
美,PROPN,nmod
矽晶,NOUN,conj
、,PUNCT,punct
大同,PROPN,compound:nn
矽晶,NOUN,conj
及,CCONJ,cc
漢磊,PROPN,compound:nn
等,PART,etc
公司,NOUN,nsubj
從事,VERB,ccomp
矽晶,NOUN,compound:nn
圓材,NOUN,dep
料,PUNCT,nmod:assmod
之,PART,case
製造,NOUN,dobj
，,PUNCT,punct
但是,ADV,advmod
當時,NOUN,nmod
的,PART,case
"
",SPACE,nmod:tmod
產品,NOUN,nsubj
係以,ADP,case
供應,VERB,nmod:prep
二,NOUN,conj
極,NOUN,conj
體與,NOUN,conj
電晶,NOUN,dep
體用,VERB,acl
的,PART,mark
晶圓,NOUN,compound:nn
材料,NOUN,dobj
為主,VERB,ROOT
，,PUNCT,punct
所以,ADV,advmod
，,PUNCT,punct
國內,NOUN,nsubj
使用,VERB,dep
金屬,NOUN,compound:nn
氧化物,NOUN,compound:nn
"
",SPACE,nmod:assmod
（,PUNCT,punct
Metal,PUNCT,advmod:rcomp
-,NOUN,parataxis:prnmod
Oxide,PUNCT,punct
Semiconductor,PUNCT,punct
",",PUNCT,punct
MOS,PUNCT,parataxis:prnmod
）,PUNCT,punct
半,NOUN,compound:nn
導體,NOUN,compound:nn
元件,NOUN,dobj
之,PART,mark
矽,NOUN,compound:nn
晶圓,NOUN,compound:nn
材料,NOUN,dobj
，,PUNCT,punct
仍,ADV,advmod
是,VERB,cop
需要,VERB,xcomp
仰賴,VERB,conj
國,NOUN,dep
"
",SPACE,ROOT
外,NOUN,nmod:assmod
的,PART,case
進口,NOUN,dobj
。,PUNCT,ROOT
民國,PROPN,dep
86,NUM,advmod:loc
年起,PART,case
，,PUNCT,punct
國內,NOUN,compound:nn
中鋼,PROPN,compound:nn
公司,NOUN,conj
與美,CCONJ,cc
國休斯,PROPN,compound:nn
電子,NOUN,compound:nn
材料,NOUN,compound:nn
公司,NOUN,ROOT
（,PUNCT,punct
MEMC,PUNCT,parataxis:prnmod
Electronic,PUNCT,case
"
",SPACE,case
Materials,PUNCT,parataxis:prnmod
Inc.,PUNCT,parataxis:prnmod
）,PUNCT,punct
合資,VERB,compound:vc
成立,VERB,conj
中,PROPN,compound:nn
德,PROPN,compound:nn
電子,NOUN,compound:nn
材料,NOUN,compound:nn
公司,NOUN,dobj
，,PUNCT,punct
成功,ADV,advmod
產出,VERB,conj
國內,NOUN,dep
第一,NUM,nummod
根,NUM,mark:clf
8,NUM,nummod
吋矽,NOUN,compound:nn
晶棒,NOUN,dobj
，,PUNCT,punct
"
",SPACE,punct
從此,ADV,advmod
以,ADV,advmod
後負,VERB,dep
責供,VERB,ccomp
應國,NOUN,dep
內積,NOUN,compound:nn
體電,NOUN,compound:nn
路製,NOUN,compound:nn
造業,NOUN,nsubj
所需,VERB,acl
的,PART,mark
8,NUM,nummod
吋矽,NUM,mark:clf
晶圓,NOUN,compound:nn
材料,NOUN,dobj
。,PUNCT,punct
緊,ADV,advcl:loc
接著,VERB,dep
中,PROPN,name
德,PROPN,compound:nn
電子,NOUN,compound:nn
"
",SPACE,nsubj
材料,NOUN,nsubj
開始,VERB,xcomp
量產,VERB,dep
以後,PART,case
，,PUNCT,punct
日本,PROPN,compound:nn
信,PROPN,name
越,PROPN,dep
（,PUNCT,punct
Shin,PUNCT,nsubj
-,PROPN,dep
Etsu,PUNCT,punct
）,PUNCT,punct
半,NOUN,nsubj
導體,NOUN,nsubj
開始,VERB,xcomp
進入,VERB,ROOT
台灣,PROPN,dobj
投資,VERB,conj
成立台,PROPN,dobj
灣信,PROPN,dobj
"


 
",SPACE,acl
-,PROPN,nmod
4,NUM,dep
-,PROPN,cc
"

",SPACE,punct
越,PROPN,compound:nn
半,NOUN,compound:nn
導體,NOUN,compound:nn
公司,NOUN,dobj
生產,VERB,conj
8,NUM,nummod
吋矽,NOUN,compound:nn
晶圓,NOUN,compound:nn
材料,NOUN,dobj
。,PUNCT,punct
此外,ADV,advmod
，,PUNCT,punct
合晶,PROPN,compound:nn
科技,NOUN,nsubj
與台,PROPN,nmod:tmod
塑集,NOUN,compound:nn
團轉,VERB,nsubj
投資,VERB,acl
之,PART,mark
台灣,PROPN,compound:nn
小,PROPN,compound:nn
"
",SPACE,compound:nn
松,PROPN,compound:nn
公司,NOUN,nsubj
也,ADV,conj
參與,CCONJ,cc
矽晶,NOUN,compound:nn
圓材,NOUN,dep
料,PUNCT,punct
供應,VERB,ROOT
。,PUNCT,punct
目前,NOUN,nmod:tmod
，,PUNCT,punct
國內,NOUN,nmod:assmod
的,PART,case
拋光,ADJ,amod
晶圓,NOUN,compound:nn
（,PUNCT,punct
Polished,PUNCT,dep
Wafers,PUNCT,punct
）,PUNCT,punct
材料,NOUN,compound:nn
"
",SPACE,compound:nn
製造商,NOUN,nmod:topic
，,PUNCT,punct
中德,PROPN,compound:nn
電子,NOUN,compound:nn
材料,NOUN,conj
、,PUNCT,punct
合晶,PROPN,compound:nn
科技,NOUN,conj
與,CCONJ,cc
